COMPANY_NK;LEDGER;BUDGET_NK;PROFIT_CENTER_NK;ACCOUNT_NK;PERIOD_START_DATE_NK;PERIOD_END_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;BALANCE;DEBIT_LOCAL;CREDIT_LOCAL;BALANCE_LOCAL;BUDGET_AMOUNT;BUDGET_AMOUNT_LOCAL
01;GL;Unspecified;01;01-01-1220-01;2009/07/01;2009/07/31;USD;0;0;-2587.2;0;0;-2587.2;0;0
01;GL;Unspecified;01;01-01-1220-01;2009/11/01;2009/11/30;USD;0;0;-3947.2;0;0;-3947.2;0;0
01;GL;Unspecified;01;01-01-1220-01;2009/12/01;2009/12/31;USD;0;0;-3947.2;0;0;-3947.2;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/03/01;2010/03/31;USD;12.6;0;-3959.8;12.6;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/04/01;2010/04/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/06/01;2010/06/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-2000-01;2007/03/01;2007/03/31;USD;0;0;263;0;0;263;0;0
01;GL;Unspecified;01;01-01-2000-01;2007/04/01;2007/04/30;USD;0;0;263;0;0;263;0;0
01;GL;Unspecified;01;01-01-2000-01;2007/05/01;2007/05/31;USD;4307;4307.6;263.6;4307;4307.6;263.6;0;0
01;GL;Unspecified;01;01-01-4060-01;2008/04/01;2008/04/30;USD;0;396;455;0;396;455;0;0
01;GL;Unspecified;01;01-01-4060-01;2008/05/01;2008/05/31;USD;0;0;455;0;0;455;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/01/01;2009/01/31;USD;0;735;735;0;735;735;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/02/01;2009/02/28;USD;0;0;735;0;0;735;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/03/01;2009/03/31;USD;0;0;735;0;0;735;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/05/01;2007/05/31;USD;0;0;181;0;0;181;0;0
01;GL;Unspecified;01;01-01-4000-01;2009/11/01;2009/11/30;USD;0;77250;825005.1;0;77250;825005.1;0;0
01;GL;Unspecified;01;01-01-4000-01;2009/12/01;2009/12/31;USD;0;92500;917505.1;0;92500;917505.1;0;0
01;GL;Unspecified;01;01-01-8910-01;2006/10/01;2006/10/31;USD;4426.8;4163;-169.8;4426.8;4163;-169.8;0;0
01;GL;Unspecified;01;01-01-1100-01;2007/01/01;2007/01/31;USD;1236.6;2068.1;-1236.6;1236.6;2068.1;-1236.6;0;0
01;GL;Unspecified;01;01-01-1100-01;2007/02/01;2007/02/28;USD;2094.5;3331.1;-0;2094.5;3331.1;-0;0;0
01;GL;Unspecified;01;01-01-1100-01;2007/03/01;2007/03/31;USD;0;0;-0;0;0;-0;0;0
01;GL;Unspecified;01;01-01-1210-01;2006/10/01;2006/10/31;USD;246586.9;35815.8;-270437.6;246586.9;35815.8;-270437.6;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/01/01;2008/01/31;USD;45250;0;-45250;45250;0;-45250;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/02/01;2008/02/29;USD;45250;0;-90500;45250;0;-90500;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/03/01;2008/03/31;USD;46575.5;0;-137075.5;46575.5;0;-137075.5;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/04/01;2008/04/30;USD;51631.8;3960;-184747.3;51631.8;3960;-184747.3;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/05/01;2008/05/31;USD;45250;0;-229997.3;45250;0;-229997.3;0;0
01;GL;Unspecified;01;01-01-8980-01;2009/11/01;2009/11/30;USD;0;0;-500;0;0;-500;0;0
01;GL;Unspecified;01;01-01-1010-01;2006/12/01;2006/12/31;USD;0;128.5;-24871.5;0;128.5;-24871.5;0;0
01;GL;Unspecified;01;01-01-1010-01;2007/01/01;2007/01/31;USD;0;0;-24871.5;0;0;-24871.5;0;0
01;GL;Unspecified;01;01-01-1010-01;2007/02/01;2007/02/28;USD;0;128.5;-24743;0;128.5;-24743;0;0
01;GL;Unspecified;01;01-01-1010-01;2007/03/01;2007/03/31;USD;0;0;-24743;0;0;-24743;0;0
01;GL;Unspecified;01;01-01-1010-01;2007/04/01;2007/04/30;USD;0;0;-24743;0;0;-24743;0;0
01;GL;Unspecified;01;01-01-1010-01;2007/05/01;2007/05/31;USD;0;30.5;-24712.5;0;30.5;-24712.5;0;0
01;GL;Unspecified;01;01-01-1010-01;2007/06/01;2007/06/30;USD;0;0;-24712.5;0;0;-24712.5;0;0
01;GL;Unspecified;01;01-01-1010-01;2008/02/01;2008/02/29;USD;0;0;-23095.2;0;0;-23095.2;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/05/01;2010/05/31;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/06/01;2010/06/30;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/07/01;2010/07/31;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/10/01;2010/10/31;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/11/01;2010/11/30;USD;0;43.3;-4696.4;0;43.3;-4696.4;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/12/01;2010/12/31;USD;0;0;-4696.4;0;0;-4696.4;0;0
01;GL;Unspecified;01;01-01-1020-01;2006/12/01;2006/12/31;USD;0;0;-25000;0;0;-25000;0;0
01;GL;Unspecified;01;01-01-1020-01;2007/01/01;2007/01/31;USD;0;0;-25000;0;0;-25000;0;0
01;GL;Unspecified;01;01-01-1020-01;2007/02/01;2007/02/28;USD;1052;0;-26052;1052;0;-26052;0;0
01;GL;Unspecified;01;01-01-1020-01;2007/03/01;2007/03/31;USD;0;0;-26052;0;0;-26052;0;0
01;GL;Unspecified;01;01-01-1020-01;2007/04/01;2007/04/30;USD;0;0;-26052;0;0;-26052;0;0
01;GL;Unspecified;01;01-01-1020-01;2007/05/01;2007/05/31;USD;27825.2;0;-53877.2;27825.2;0;-53877.2;0;0
01;GL;Unspecified;01;01-01-1020-01;2007/06/01;2007/06/30;USD;0;0;-53877.2;0;0;-53877.2;0;0
01;GL;Unspecified;01;01-01-2460-01;2010/05/01;2010/05/31;USD;50000;50000;-870;50000;50000;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2010/06/01;2010/06/30;USD;59200;59200;-870;59200;59200;-870;0;0
01;GL;Unspecified;01;01-01-1020-01;2006/10/01;2006/10/31;USD;25000;0;-25000;25000;0;-25000;0;0
01;GL;Unspecified;01;01-01-1020-01;2008/09/01;2008/09/30;USD;0;0;-226735.1;0;0;-226735.1;0;0
01;GL;Unspecified;01;01-01-1020-01;2008/10/01;2008/10/31;USD;44376.6;0;-271111.8;44376.6;0;-271111.8;0;0
01;GL;Unspecified;01;01-01-1020-01;2009/03/01;2009/03/31;USD;0;0;-517460.4;0;0;-517460.4;0;0
01;GL;Unspecified;01;01-01-1020-01;2009/04/01;2009/04/30;USD;0;0;-517460.4;0;0;-517460.4;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/02/01;2008/02/29;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/03/01;2008/03/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-1020-01;2006/11/01;2006/11/30;USD;0;0;-25000;0;0;-25000;0;0
01;GL;Unspecified;01;01-01-2365-01;2007/05/01;2007/05/31;USD;25;211.4;186.4;25;211.4;186.4;0;0
01;GL;Unspecified;01;01-01-2365-01;2007/06/01;2007/06/30;USD;100;0;86.4;100;0;86.4;0;0
01;GL;Unspecified;01;01-01-2365-01;2007/12/01;2007/12/31;USD;0;2195.4;2281.8;0;2195.4;2281.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2008/01/01;2008/01/31;USD;0;0;2281.8;0;0;2281.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2008/02/01;2008/02/29;USD;0;0;2281.8;0;0;2281.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2008/03/01;2008/03/31;USD;0;0;2281.8;0;0;2281.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2008/04/01;2008/04/30;USD;0;0;2281.8;0;0;2281.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2008/05/01;2008/05/31;USD;0;0;2281.8;0;0;2281.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2009/09/01;2009/09/30;USD;0;7.8;7.8;0;7.8;7.8;0;0
01;GL;Unspecified;01;01-01-2365-01;2009/10/01;2009/10/31;USD;0;42.9;50.6;0;42.9;50.6;0;0
01;GL;Unspecified;01;01-01-2365-01;2009/11/01;2009/11/30;USD;0;0;50.6;0;0;50.6;0;0
01;GL;Unspecified;01;01-01-2365-01;2009/12/01;2009/12/31;USD;0;0;50.6;0;0;50.6;0;0
01;GL;Unspecified;01;01-01-2365-01;2010/01/01;2010/01/31;USD;0;2.1;52.8;0;2.1;52.8;0;0
01;GL;Unspecified;01;01-01-8995-01;2009/12/01;2009/12/31;USD;0;0;-0;0;0;-0;0;0
01;GL;Unspecified;01;01-01-2360-01;2009/01/01;2009/01/31;USD;0;4.5;4.5;0;4.5;4.5;0;0
01;GL;Unspecified;01;01-01-2360-01;2009/02/01;2009/02/28;USD;0;0;4.5;0;0;4.5;0;0
01;GL;Unspecified;01;01-01-2360-01;2009/05/01;2009/05/31;USD;0;0;4.5;0;0;4.5;0;0
01;GL;Unspecified;01;01-01-2470-01;2007/01/01;2007/01/31;USD;0;0;624.2;0;0;624.2;0;0
01;GL;Unspecified;01;01-01-2470-01;2007/02/01;2007/02/28;USD;0;0;624.2;0;0;624.2;0;0
01;GL;Unspecified;01;01-01-5720-01;2008/03/01;2008/03/31;USD;49.1;49.1;0;49.1;49.1;0;0;0
01;GL;Unspecified;02;01-02-1050-01;2009/09/01;2009/09/30;USD;1697.7;1697.7;0;1697.7;1697.7;0;0;0
01;GL;Unspecified;02;01-02-1050-01;2009/10/01;2009/10/31;USD;582.5;582.5;0;582.5;582.5;0;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/11/01;2009/11/30;USD;77250;50000;-3340396.6;77250;50000;-3340396.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/12/01;2009/12/31;USD;117900;15541.6;-3442755.1;117900;15541.6;-3442755.1;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/05/01;2009/05/31;USD;0;2800;-42411.5;0;2800;-42411.5;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/06/01;2009/06/30;USD;0;34299.8;-8111.7;0;34299.8;-8111.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/09/01;2009/09/30;USD;0;1500.1;-6611.6;0;1500.1;-6611.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/10/01;2009/10/31;USD;0;1871.9;-4739.7;0;1871.9;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/11/01;2009/11/30;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/12/01;2009/12/31;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/01/01;2010/01/31;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2010/02/01;2010/02/28;USD;0;0;-4739.7;0;0;-4739.7;0;0
01;GL;Unspecified;01;01-01-1100-01;2010/10/01;2010/10/31;USD;0;0;-99000;0;0;-99000;0;0
01;GL;Unspecified;01;01-01-1100-01;2010/11/01;2010/11/30;USD;199933.1;11383.1;-287550;199933.1;11383.1;-287550;0;0
01;GL;Unspecified;01;01-01-1100-01;2010/12/01;2010/12/31;USD;64770;163800;-188520;64770;163800;-188520;0;0
01;GL;Unspecified;01;01-01-3030-01;2010/02/01;2010/02/28;USD;0;0;2943883.2;0;0;2943883.2;0;0
01;GL;Unspecified;01;01-01-1100-01;2010/08/01;2010/08/31;USD;148500;52937.5;-445500;148500;52937.5;-445500;0;0
01;GL;Unspecified;01;01-01-1100-01;2010/09/01;2010/09/30;USD;237305.8;583805.8;-99000;237305.8;583805.8;-99000;0;0
01;GL;Unspecified;01;01-01-2365-01;2007/08/01;2007/08/31;USD;0;0;86.4;0;0;86.4;0;0
01;GL;Unspecified;01;01-01-2365-01;2007/09/01;2007/09/30;USD;0;0;86.4;0;0;86.4;0;0
01;GL;Unspecified;01;01-01-2365-01;2007/10/01;2007/10/31;USD;0;0;86.4;0;0;86.4;0;0
01;GL;Unspecified;01;01-01-6020-01;2010/11/01;2010/11/30;USD;0;0;-100;0;0;-100;0;0
01;GL;Unspecified;01;01-01-1250-01;2007/05/01;2007/05/31;USD;11614;11614;-0;11614;11614;-0;0;0
01;GL;Unspecified;01;01-01-2320-01;2007/05/01;2007/05/31;USD;0;684.7;1211.3;0;684.7;1211.3;0;0
01;GL;Unspecified;01;01-01-1210-01;2007/05/01;2007/05/31;USD;16440;16321.2;-171926.2;16440;16321.2;-171926.2;0;0
01;GL;Unspecified;01;01-01-1250-01;2008/03/01;2008/03/31;USD;1684.3;1686.5;-71.2;1684.3;1686.5;-71.2;0;0
01;GL;Unspecified;01;01-01-2320-01;2008/03/01;2008/03/31;USD;0;114.2;2748.6;0;114.2;2748.6;0;0
01;GL;Unspecified;01;01-01-1215-01;2008/03/01;2008/03/31;USD;518.8;1503;-24115.8;518.8;1503;-24115.8;0;0
01;GL;Unspecified;01;01-01-1210-01;2007/12/01;2007/12/31;USD;91411.9;71606;-19203.2;91411.9;71606;-19203.2;0;0
01;GL;Unspecified;01;01-01-4050-01;2007/05/01;2007/05/31;USD;0;350.9;910.3;0;350.9;910.3;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/07/01;2009/07/31;USD;0;0;-8111.7;0;0;-8111.7;0;0
01;GL;Unspecified;01;01-01-1010-01;2009/08/01;2009/08/31;USD;0;0;-8111.7;0;0;-8111.7;0;0
01;GL;Unspecified;01;01-01-1220-01;2010/05/01;2010/05/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-2320-01;2008/06/01;2008/06/30;USD;0;1483.6;4543.3;0;1483.6;4543.3;0;0
01;GL;Unspecified;01;01-01-4060-01;2008/06/01;2008/06/30;USD;0;339;794;0;339;794;0;0
01;GL;Unspecified;01;01-01-1450-01;2008/06/01;2008/06/30;USD;17399.2;15121.1;-29.2;17399.2;15121.1;-29.2;0;0
01;GL;Unspecified;01;01-01-1210-01;2008/06/01;2008/06/30;USD;21641.3;20843.7;-143865.5;21641.3;20843.7;-143865.5;0;0
01;GL;Unspecified;01;01-01-1250-01;2008/06/01;2008/06/30;USD;47704.7;47684.9;-91;47704.7;47684.9;-91;0;0
01;GL;Unspecified;01;01-01-1215-01;2008/06/01;2008/06/30;USD;52822.1;42834.7;-31002.5;52822.1;42834.7;-31002.5;0;0
01;GL;Unspecified;01;01-01-1215-01;2008/10/01;2008/10/31;USD;204.2;1165.2;-29377.5;204.2;1165.2;-29377.5;0;0
01;GL;Unspecified;01;01-01-1000-01;2006/02/01;2006/02/28;USD;3034.5;0;-1023441.4;3034.5;0;-1023441.4;0;0
01;GL;Unspecified;01;01-01-1250-01;2008/12/01;2008/12/31;USD;459.5;550.5;0;459.5;550.5;0;0;0
01;GL;Unspecified;01;01-01-5000-01;2006/02/01;2006/02/28;USD;1246.2;0;-3873;1246.2;0;-3873;0;0
01;GL;Unspecified;01;01-01-2320-01;2006/02/01;2006/02/28;USD;0;46;46;0;46;46;0;0
01;GL;Unspecified;01;01-01-1100-01;2006/02/01;2006/02/28;USD;1034.5;1034.5;0;1034.5;1034.5;0;0;0
01;GL;Unspecified;01;01-01-1260-01;2006/02/01;2006/02/28;USD;246.2;246.2;0;246.2;246.2;0;0;0
01;GL;Unspecified;01;01-01-1450-01;2010/11/01;2010/11/30;USD;0;22.5;45336.5;0;22.5;45336.5;0;0
01;GL;Unspecified;01;01-01-1450-01;2010/12/01;2010/12/31;USD;0;0;45336.5;0;0;45336.5;0;0
01;GL;Unspecified;01;01-01-1460-01;2006/02/01;2006/02/28;USD;0;0;22;0;0;22;0;0
01;GL;Unspecified;01;01-01-2360-01;2006/02/01;2006/02/28;USD;0;47.5;598.5;0;47.5;598.5;0;0
01;GL;Unspecified;01;01-01-8930-01;2006/02/01;2006/02/28;USD;0;0;-5;0;0;-5;0;0
01;GL;Unspecified;01;01-01-1250-01;2009/10/01;2009/10/31;USD;29493.6;30363.6;870;29493.6;30363.6;870;0;0
01;GL;Unspecified;01;01-01-1460-01;2009/02/01;2009/02/28;USD;0;0;-1826.6;0;0;-1826.6;0;0
01;GL;Unspecified;01;01-01-1460-01;2009/03/01;2009/03/31;USD;0;1826.6;0;0;1826.6;0;0;0
01;GL;Unspecified;01;01-01-1215-01;2009/10/01;2009/10/31;USD;16370.8;22246;-42748.5;16370.8;22246;-42748.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2009/10/01;2009/10/31;USD;20556.2;21635;-278514.4;20556.2;21635;-278514.4;0;0
01;GL;Unspecified;01;01-01-8930-01;2006/03/01;2006/03/31;USD;0;0;-5;0;0;-5;0;0
01;GL;Unspecified;01;01-01-2320-01;2006/10/01;2006/10/31;USD;0;45.4;172.3;0;45.4;172.3;0;0
01;GL;Unspecified;01;01-01-1215-01;2009/09/01;2009/09/30;USD;6930.2;16174.9;-48623.7;6930.2;16174.9;-48623.7;0;0
01;GL;Unspecified;01;01-01-1250-01;2009/09/01;2009/09/30;USD;20472.4;20472.4;0;20472.4;20472.4;0;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/02/01;2006/02/28;USD;0;0;-1010;0;0;-1010;0;0
01;GL;Unspecified;01;01-01-1260-01;2008/06/01;2008/06/30;USD;12737.1;12737.1;-2000;12737.1;12737.1;-2000;0;0
01;GL;Unspecified;01;01-01-1260-01;2008/07/01;2008/07/31;USD;7703.4;7703.4;-2000;7703.4;7703.4;-2000;0;0
01;GL;Unspecified;02;01-02-1240-01;2009/09/01;2009/09/30;USD;826.4;82.1;-744.3;826.4;82.1;-744.3;0;0
01;GL;Unspecified;01;01-01-1260-01;2009/09/01;2009/09/30;USD;16845.4;16832.6;-12.8;16845.4;16832.6;-12.8;0;0
01;GL;Unspecified;01;01-01-2000-01;2006/02/01;2006/02/28;USD;0;0;263;0;0;263;0;0
01;GL;Unspecified;01;01-01-2000-01;2008/10/01;2008/10/31;USD;28270;28270;0;28270;28270;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2008/11/01;2008/11/30;USD;0;50000;50000;0;50000;50000;0;0
01;GL;Unspecified;01;01-01-1210-01;2009/06/01;2009/06/30;USD;152567.8;47817.8;-269387.8;152567.8;47817.8;-269387.8;0;0
01;GL;Unspecified;01;01-01-1210-01;2009/09/01;2009/09/30;USD;67390.2;61934.8;-279593.1;67390.2;61934.8;-279593.1;0;0
01;GL;Unspecified;01;01-01-1230-01;2009/09/01;2009/09/30;USD;3214.2;3214.2;0;3214.2;3214.2;0;0;0
01;GL;Unspecified;01;01-01-8910-01;2007/12/01;2007/12/31;USD;0;63.8;4148;0;63.8;4148;0;0
01;GL;Unspecified;01;01-01-8910-01;2008/01/01;2008/01/31;USD;0;243.2;243.2;0;243.2;243.2;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/07/01;2008/07/31;USD;0;0;-81;0;0;-81;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/08/01;2008/08/31;USD;0;0;-81;0;0;-81;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/09/01;2008/09/30;USD;736.1;0;-817;736.1;0;-817;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/10/01;2008/10/31;USD;0;0;-817;0;0;-817;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/11/01;2008/11/30;USD;0;0;-817;0;0;-817;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/12/01;2008/12/31;USD;73.9;0;-890.9;73.9;0;-890.9;0;0
01;GL;Unspecified;01;01-01-8920-01;2009/09/01;2009/09/30;USD;26.2;0;-26.2;26.2;0;-26.2;0;0
01;GL;Unspecified;01;01-01-8920-01;2009/10/01;2009/10/31;USD;0;0;-26.2;0;0;-26.2;0;0
01;GL;Unspecified;01;01-01-3010-01;2009/11/01;2009/11/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2009/12/01;2009/12/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/11/01;2007/11/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/12/01;2007/12/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/01/01;2008/01/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/04/01;2008/04/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/05/01;2008/05/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/06/01;2008/06/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-8920-01;2005/12/01;2005/12/31;USD;5;0;-5;5;0;-5;0;0
01;GL;Unspecified;01;01-01-8980-01;2009/09/01;2009/09/30;USD;500;0;-500;500;0;-500;0;0
01;GL;Unspecified;01;01-01-8980-01;2009/10/01;2009/10/31;USD;0;0;-500;0;0;-500;0;0
01;GL;Unspecified;01;01-01-8980-01;2009/12/01;2009/12/31;USD;0;0;-500;0;0;-500;0;0
01;GL;Unspecified;01;01-01-1000-01;2005/11/01;2005/11/30;USD;2500;500;-18000;2500;500;-18000;0;0
01;GL;Unspecified;01;01-01-1000-01;2008/04/01;2008/04/30;USD;77250;1087.8;-2923455.4;77250;1087.8;-2923455.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2008/05/01;2008/05/31;USD;77250;0;-3000705.4;77250;0;-3000705.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2008/06/01;2008/06/30;USD;18401.6;14479.3;-3004627.7;18401.6;14479.3;-3004627.7;0;0
01;GL;Unspecified;01;01-01-1000-01;2008/07/01;2008/07/31;USD;47250;0;-3051877.7;47250;0;-3051877.7;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/03/01;2009/03/31;USD;77250;0;-3149479.4;77250;0;-3149479.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/04/01;2009/04/30;USD;81250;50000;-3180729.4;81250;50000;-3180729.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/05/01;2009/05/31;USD;91000;150000;-3121729.4;91000;150000;-3121729.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/10/01;2009/10/31;USD;58520;6372;-3313146.6;58520;6372;-3313146.6;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/01/01;2010/01/31;USD;77374.1;50222.5;-3469906.7;77374.1;50222.5;-3469906.7;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/02/01;2010/02/28;USD;77250;50000;-3497156.7;77250;50000;-3497156.7;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/03/01;2010/03/31;USD;61827.2;23335.8;-3535648.1;61827.2;23335.8;-3535648.1;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/04/01;2010/04/30;USD;77250;72000;-3540898.1;77250;72000;-3540898.1;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/05/01;2010/05/31;USD;80000;50000;-3570898.1;80000;50000;-3570898.1;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/06/01;2010/06/30;USD;0;48578;-3522320.1;0;48578;-3522320.1;0;0
01;GL;Unspecified;01;01-01-1000-01;2010/07/01;2010/07/31;USD;148500;0;-3670820.1;148500;0;-3670820.1;0;0
01;GL;demomfg;01;01-01-1000-01;2010/12/01;2010/12/31;USD;99000;0;-3950012.2;99000;0;-3950012.2;1750000;1750000
01;GL;Unspecified;01;01-01-3030-01;2006/06/01;2006/06/30;USD;0;0;23457.1;0;0;23457.1;0;0
01;GL;Unspecified;01;01-01-2440-01;2005/12/01;2005/12/31;USD;306.6;306.6;0;306.6;306.6;0;0;0
01;GL;Unspecified;01;01-01-3030-01;2006/07/01;2006/07/31;USD;0;0;23457.1;0;0;23457.1;0;0
01;GL;Unspecified;01;01-01-3030-01;2006/08/01;2006/08/31;USD;0;0;23457.1;0;0;23457.1;0;0
01;GL;Unspecified;01;01-01-3030-01;2006/09/01;2006/09/30;USD;0;0;23457.1;0;0;23457.1;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/03/01;2007/03/31;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/04/01;2007/04/30;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/05/01;2007/05/31;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/06/01;2007/06/30;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/07/01;2007/07/31;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/08/01;2007/08/31;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/09/01;2007/09/30;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/10/01;2007/10/31;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/04/01;2009/04/30;USD;0;0;735;0;0;735;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/05/01;2009/05/31;USD;0;0;735;0;0;735;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/06/01;2009/06/30;USD;0;3750;4485;0;3750;4485;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/07/01;2009/07/31;USD;0;0;4485;0;0;4485;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/08/01;2009/08/31;USD;0;18750;23235;0;18750;23235;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/09/01;2009/09/30;USD;0;18760;41995;0;18760;41995;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/01/01;2009/01/31;USD;101.1;10419.4;-3044979.4;101.1;10419.4;-3044979.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/02/01;2009/02/28;USD;77250;50000;-3072229.4;77250;50000;-3072229.4;0;0
01;GL;Unspecified;01;01-01-1100-01;2009/08/01;2009/08/31;USD;115875;115875;0;115875;115875;0;0;0
01;GL;Unspecified;01;01-01-1100-01;2009/09/01;2009/09/30;USD;208740.9;208740.9;0;208740.9;208740.9;0;0;0
01;GL;Unspecified;01;01-01-1100-01;2009/10/01;2009/10/31;USD;100247.5;100247.5;0;100247.5;100247.5;0;0;0
01;GL;Unspecified;01;01-01-1100-01;2009/12/01;2009/12/31;USD;117900;117900;0;117900;117900;0;0;0
01;GL;Unspecified;01;01-01-1260-01;2009/01/01;2009/01/31;USD;7728.5;7728.5;0;7728.5;7728.5;0;0;0
01;GL;Unspecified;01;01-01-1260-01;2009/08/01;2009/08/31;USD;25634;25634;0;25634;25634;0;0;0
01;GL;Unspecified;01;01-01-1260-01;2009/10/01;2009/10/31;USD;21115.2;21115.2;-12.8;21115.2;21115.2;-12.8;0;0
