COMPANY_NK;LEDGER_NK;PROFIT_CENTER_NK;JOURNAL_DOC_TYPE_NK;JOURNAL_DOC_NK;JOURNAL_LINE_ITEM_NK;ACCOUNT_NK;TRANS_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;DEBIT_LOCAL;CREDIT_LOCAL
01;GL;01;VO;30039-01-01-2000-01;9153;01-01-2000-01;2007/09/21 00:00:00.000;USD;0;375;0;375
01;GL;01;VO;30039-01-01-2460-01;9151;01-01-2460-01;2007/09/21 00:00:00.000;USD;325;0;325;0
01;GL;01;VO;30039-01-01-6060-01;9152;01-01-6060-01;2007/09/21 00:00:00.000;USD;50;0;50;0
01;GL;01;CK;3035-01-01-2000-01;9156;01-01-2000-01;2007/09/21 00:00:00.000;USD;367.5;0;367.5;0
01;GL;01;DS;30039-01-01-4900-01;9155;01-01-4900-01;2007/09/21 00:00:00.000;USD;0;7.5;0;7.5
01;GL;01;DS;30039-01-01-2000-01;9154;01-01-2000-01;2007/09/21 00:00:00.000;USD;7.5;0;7.5;0
01;GL;01;WO;10042-1-01-01-1250-01;9159;01-01-1250-01;2007/09/21 00:00:00.000;USD;27.5;0;27.5;0
01;GL;01;ST;Ship Order-01-01-5000-01;9215;01-01-5000-01;2007/10/01 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1210-01;9214;01-01-1210-01;2007/10/01 00:00:00.000;USD;0;45250;0;45250
01;GL;01;ST;Ship Order-01-01-4000-01;9213;01-01-4000-01;2007/10/01 00:00:00.000;USD;0;75250;0;75250
01;GL;01;Unspecified;Special1-01-01-8910-01;9342;01-01-8910-01;2007/12/14 00:00:00.000;USD;0;63.82;0;63.82
01;GL;01;Unspecified;Special1-01-01-1210-01;9343;01-01-1210-01;2007/12/14 00:00:00.000;USD;63.82;0;63.82;0
01;GL;01;SO;50168-1-01-01-1260-01;9345;01-01-1260-01;2007/12/14 00:00:00.000;USD;12.76;0;12.76;0
01;GL;01;SO;50168-1-01-01-1210-01;9344;01-01-1210-01;2007/12/14 00:00:00.000;USD;0;12.76;0;12.76
01;GL;01;ST;Ship Order-01-01-5000-01;9219;01-01-5000-01;2007/09/01 00:00:00.000;USD;45250;0;45250;0
01;GL;01;JE;ADJ23b-01-01-1210-01;9227;01-01-1210-01;2007/10/01 00:00:00.000;USD;50000;0;50000;0
01;GL;01;ST;Ship Order-01-01-5000-01;9221;01-01-5000-01;2007/11/01 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1210-01;9220;01-01-1210-01;2007/11/01 00:00:00.000;USD;0;45250;0;45250
01;GL;01;ST;Ship Order-01-01-4000-01;9223;01-01-4000-01;2007/11/01 00:00:00.000;USD;0;77250;0;77250
01;GL;01;JE;ADJ-23-01-01-1210-01;9225;01-01-1210-01;2007/12/14 00:00:00.000;USD;50000;0;50000;0
01;GL;01;TO;99002-01-01-1260-01;9229;01-01-1260-01;2007/12/14 00:00:00.000;USD;128.5;0;128.5;0
01;GL;01;CK;5001-01-01-1010-01;8478;01-01-1010-01;2006/12/28 00:00:00.000;USD;0;128.5;0;128.5
01;GL;01;JE;MDA-01-01-1215-01;9590;01-01-1215-01;2007/01/01 00:00:00.000;USD;100;0;100;0
01;GL;01;JE;MDA-01-01-1210-01;9589;01-01-1210-01;2007/01/01 00:00:00.000;USD;0;100;0;100
01;GL;01;CR;C-123112-01-01-1020-01;8638;01-01-1020-01;2007/02/20 00:00:00.000;USD;1052.03;0;1052.03;0
01;GL;01;CK;5002-01-01-1010-01;8657;01-01-1010-01;2007/02/20 00:00:00.000;USD;0;128.5;0;128.5
01;GL;01;CK;5003-01-01-1010-01;8744;01-01-1010-01;2007/05/30 00:00:00.000;USD;0;1.13;0;1.13
01;GL;01;CR;C-1500011-01-01-1020-01;8922;01-01-1020-01;2007/05/30 00:00:00.000;USD;27825.18;0;27825.18;0
01;GL;01;CR;C-10010-01-01-1020-01;9064;01-01-1020-01;2007/08/03 00:00:00.000;USD;18550.12;0;18550.12;0
01;GL;01;ST;Ship Order-01-01-1000-01;9065;01-01-1000-01;2007/08/03 00:00:00.000;USD;50000;0;50000;0
01;GL;01;CR;C-12311-01-01-1000-01;9072;01-01-1000-01;2007/08/31 00:00:00.000;USD;500;0;500;0
01;GL;01;CK;3033-01-01-1000-01;9090;01-01-1000-01;2007/08/31 00:00:00.000;USD;0;24.5;0;24.5
01;GL;01;CK;3035-01-01-1000-01;9157;01-01-1000-01;2007/09/21 00:00:00.000;USD;0;367.5;0;367.5
01;GL;01;CR;C-121111-01-01-1000-01;9206;01-01-1000-01;2007/09/21 00:00:00.000;USD;1500;0;1500;0
01;GL;01;CR;C-123111-01-01-1000-01;9211;01-01-1000-01;2007/09/21 00:00:00.000;USD;597.5;0;597.5;0
01;GL;01;ST;Ship Order-01-01-1000-01;9216;01-01-1000-01;2007/09/01 00:00:00.000;USD;75250;0;75250;0
01;GL;01;ST;Ship Order-01-01-1000-01;9212;01-01-1000-01;2007/10/01 00:00:00.000;USD;75250;0;75250;0
01;GL;01;JE;ADJ23b-01-01-1000-01;9226;01-01-1000-01;2007/10/01 00:00:00.000;USD;0;50000;0;50000
01;GL;01;ST;Ship Order-01-01-1000-01;9222;01-01-1000-01;2007/11/01 00:00:00.000;USD;77250;0;77250;0
01;GL;01;JE;ADJ-23-01-01-1000-01;9224;01-01-1000-01;2007/12/14 00:00:00.000;USD;0;50000;0;50000
01;GL;01;CK;3036-01-01-1000-01;9246;01-01-1000-01;2007/12/14 00:00:00.000;USD;0;1225;0;1225
01;GL;01;CK;5005-01-01-1010-01;9254;01-01-1010-01;2007/12/14 00:00:00.000;USD;0;1617.25;0;1617.25
01;GL;01;WO;40007-1-01-01-1250-01;9288;01-01-1250-01;2007/12/14 00:00:00.000;USD;64.25;0;64.25;0
01;GL;01;WO;40007-1-01-01-1250-01;9289;01-01-1250-01;2007/12/14 00:00:00.000;USD;1081.61;0;1081.61;0
01;GL;01;JE;MDA-Adj-01-01-3040-01;9587;01-01-3040-01;2008/01/01 00:00:00.000;USD;0;100000;0;100000
01;GL;01;JE;MDA-Adj-01-01-1210-01;9588;01-01-1210-01;2008/01/01 00:00:00.000;USD;100000;0;100000;0
01;GL;01;VO;30042-01-01-2000-01;9376;01-01-2000-01;2008/03/04 00:00:00.000;USD;0;275;0;275
01;GL;01;VO;30042-01-01-2460-01;9375;01-01-2460-01;2008/03/04 00:00:00.000;USD;275;0;275;0
01;GL;01;CK;3037-01-01-2000-01;9379;01-01-2000-01;2008/03/04 00:00:00.000;USD;269.5;0;269.5;0
01;GL;01;DS;30042-01-01-4900-01;9378;01-01-4900-01;2008/03/04 00:00:00.000;USD;0;5.5;0;5.5
01;GL;01;DS;30042-01-01-2000-01;9377;01-01-2000-01;2008/03/04 00:00:00.000;USD;5.5;0;5.5;0
01;GL;01;WO;10044-1-01-01-1250-01;9388;01-01-1250-01;2008/03/04 00:00:00.000;USD;1.1;0;1.1;0
01;GL;01;WO;10044-1-01-01-2320-01;9387;01-01-2320-01;2008/03/04 00:00:00.000;USD;0;1.1;0;1.1
01;GL;01;WO;10044-1-01-01-1250-01;9390;01-01-1250-01;2008/03/04 00:00:00.000;USD;11;0;11;0
01;GL;01;WO;10044-1-01-01-2320-01;9389;01-01-2320-01;2008/03/04 00:00:00.000;USD;0;11;0;11
01;GL;01;WO;10045-1-01-01-1250-01;9391;01-01-1250-01;2008/03/04 00:00:00.000;USD;0;163.82;0;163.82
01;GL;01;WO;10045-1-01-01-1210-01;9392;01-01-1210-01;2008/03/04 00:00:00.000;USD;163.82;0;163.82;0
01;GL;01;WO;10045-1-01-01-1250-01;9398;01-01-1250-01;2008/03/04 00:00:00.000;USD;0.17;0;0.17;0
01;GL;01;WO;10045-1-01-01-1215-01;9397;01-01-1215-01;2008/03/04 00:00:00.000;USD;0;0.17;0;0.17
01;GL;01;WO;10045-1-01-01-1250-01;9402;01-01-1250-01;2008/03/04 00:00:00.000;USD;1.1;0;1.1;0
01;GL;01;WO;10045-1-01-01-2320-01;9405;01-01-2320-01;2008/03/04 00:00:00.000;USD;0;2.2;0;2.2
01;GL;01;WO;10045-1-01-01-1250-01;9408;01-01-1250-01;2008/03/04 00:00:00.000;USD;0.55;0;0.55;0
01;GL;01;WO;10050-1-01-01-1250-01;9593;01-01-1250-01;2008/04/04 00:00:00.000;USD;0;6381.8;0;6381.8
01;GL;01;WO;10050-1-01-01-1210-01;9594;01-01-1210-01;2008/04/04 00:00:00.000;USD;6381.8;0;6381.8;0
01;GL;01;WO;10050-1-01-01-1250-01;9598;01-01-1250-01;2008/04/04 00:00:00.000;USD;17;0;17;0
01;GL;01;WO;10050-1-01-01-1215-01;9597;01-01-1215-01;2008/04/04 00:00:00.000;USD;0;17;0;17
01;GL;01;ST;Ship Order-01-01-5000-01;9492;01-01-5000-01;2008/02/15 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1210-01;9491;01-01-1210-01;2008/02/15 00:00:00.000;USD;0;45250;0;45250
01;GL;01;ST;Ship Order-01-01-4000-01;9494;01-01-4000-01;2008/02/15 00:00:00.000;USD;0;87250;0;87250
01;GL;01;WO;10047-1-01-01-1250-01;9468;01-01-1250-01;2008/03/04 00:00:00.000;USD;0.44;0;0.44;0
01;GL;01;WO;10047-1-01-01-2320-01;9467;01-01-2320-01;2008/03/04 00:00:00.000;USD;0;0.44;0;0.44
01;GL;01;WO;10050-1-01-01-1250-01;9602;01-01-1250-01;2008/04/04 00:00:00.000;USD;1.1;0;1.1;0
01;GL;01;WO;10050-1-01-01-2320-01;9601;01-01-2320-01;2008/04/04 00:00:00.000;USD;0;1.1;0;1.1
01;GL;01;WO;10050-1-01-01-1250-01;9604;01-01-1250-01;2008/04/04 00:00:00.000;USD;110;0;110;0
01;GL;01;WO;10050-1-01-01-2320-01;9603;01-01-2320-01;2008/04/04 00:00:00.000;USD;0;110;0;110
01;GL;01;WO;10050-1-01-01-1250-01;9606;01-01-1250-01;2008/04/04 00:00:00.000;USD;1.1;0;1.1;0
01;GL;01;WO;10050-1-01-01-2320-01;9605;01-01-2320-01;2008/04/04 00:00:00.000;USD;0;1.1;0;1.1
01;GL;01;WO;10050-1-01-01-1250-01;9608;01-01-1250-01;2008/04/04 00:00:00.000;USD;110;0;110;0
01;GL;01;WO;10050-1-01-01-2320-01;9607;01-01-2320-01;2008/04/04 00:00:00.000;USD;0;110;0;110
01;GL;01;WO;10050-1-01-01-1250-01;9610;01-01-1250-01;2008/04/04 00:00:00.000;USD;0.88;0;0.88;0
01;GL;01;WO;10050-1-01-01-2320-01;9609;01-01-2320-01;2008/04/04 00:00:00.000;USD;0;0.88;0;0.88
01;GL;01;SO;50171-01-01-1260-01;9519;01-01-1260-01;2008/03/04 00:00:00.000;USD;0;16.38;0;16.38
01;GL;01;WO;10050-1-01-01-1250-01;9612;01-01-1250-01;2008/04/04 00:00:00.000;USD;88;0;88;0
01;GL;01;WO;10050-1-01-01-2320-01;9611;01-01-2320-01;2008/04/04 00:00:00.000;USD;0;88;0;88
01;GL;01;WO;10050-1-01-01-1250-01;9613;01-01-1250-01;2008/04/04 00:00:00.000;USD;663.72;0;663.72;0
01;GL;01;WO;10050-1-01-01-1450-01;9614;01-01-1450-01;2008/04/04 00:00:00.000;USD;0;663.72;0;663.72
01;GL;01;PO;20043-01-01-2460-01;9619;01-01-2460-01;2008/04/04 00:00:00.000;USD;0;21.25;0;21.25
01;GL;01;PO;20043-01-01-1215-01;9620;01-01-1215-01;2008/04/04 00:00:00.000;USD;21.25;0;21.25;0
01;GL;01;SO;50174-1-01-01-1260-01;9622;01-01-1260-01;2008/04/04 00:00:00.000;USD;6381.8;0;6381.8;0
01;GL;01;SO;50174-1-01-01-1210-01;9621;01-01-1210-01;2008/04/04 00:00:00.000;USD;0;6381.8;0;6381.8
01;GL;01;SO;50174-01-01-5000-01;9624;01-01-5000-01;2008/04/04 00:00:00.000;USD;6381.8;0;6381.8;0
01;GL;01;SO;50174-01-01-1260-01;9623;01-01-1260-01;2008/04/04 00:00:00.000;USD;0;6381.8;0;6381.8
01;GL;01;IN;60054-01-01-5000-01;9627;01-01-5000-01;2008/04/04 00:00:00.000;USD;0;3960;0;3960
01;GL;01;IN;60054-01-01-4060-01;9626;01-01-4060-01;2008/04/04 00:00:00.000;USD;0;396;0;396
01;GL;01;IN;60054-01-01-1100-01;9628;01-01-1100-01;2008/04/04 00:00:00.000;USD;14796.55;0;14796.55;0
01;GL;01;IN;60054-01-01-4000-01;9625;01-01-4000-01;2008/04/04 00:00:00.000;USD;0;10440.55;0;10440.55
01;GL;01;CR;I-60054-01-01-1100-01;9630;01-01-1100-01;2008/04/04 00:00:00.000;USD;0;14796.55;0;14796.55
01;GL;01;VO;30045-01-01-1460-01;9632;01-01-1460-01;2008/04/04 00:00:00.000;USD;0;1196.25;0;1196.25
01;GL;01;VO;30045-01-01-2000-01;9633;01-01-2000-01;2008/04/04 00:00:00.000;USD;0;1110;0;1110
01;GL;01;VO;30045-01-01-2460-01;9631;01-01-2460-01;2008/04/04 00:00:00.000;USD;2306.25;0;2306.25;0
01;GL;01;CK;3039-01-01-2000-01;9636;01-01-2000-01;2008/04/04 00:00:00.000;USD;1087.8;0;1087.8;0
01;GL;01;DS;30045-01-01-4900-01;9635;01-01-4900-01;2008/04/04 00:00:00.000;USD;0;22.2;0;22.2
01;GL;01;DS;30045-01-01-2000-01;9634;01-01-2000-01;2008/04/04 00:00:00.000;USD;22.2;0;22.2;0
01;GL;01;WO;10048-1-01-01-1250-01;9432;01-01-1250-01;2008/03/04 00:00:00.000;USD;514;0;514;0
01;GL;01;WO;10048-1-01-01-1215-01;9431;01-01-1215-01;2008/03/04 00:00:00.000;USD;0;514;0;514
01;GL;01;WO;10050-1-01-01-1250-01;9596;01-01-1250-01;2008/04/04 00:00:00.000;USD;250;0;250;0
01;GL;01;WO;10050-1-01-01-1215-01;9595;01-01-1215-01;2008/04/04 00:00:00.000;USD;0;250;0;250
01;GL;01;WO;10050-1-01-01-1250-01;9600;01-01-1250-01;2008/04/04 00:00:00.000;USD;5140;0;5140;0
01;GL;01;WO;10050-1-01-01-1215-01;9599;01-01-1215-01;2008/04/04 00:00:00.000;USD;0;5140;0;5140
01;GL;01;PO;20043-01-01-2460-01;9615;01-01-2460-01;2008/04/04 00:00:00.000;USD;0;1000;0;1000
01;GL;01;PO;20043-01-01-1215-01;9616;01-01-1215-01;2008/04/04 00:00:00.000;USD;1000;0;1000;0
01;GL;01;PO;20043-01-01-2460-01;9617;01-01-2460-01;2008/04/04 00:00:00.000;USD;0;1285;0;1285
01;GL;01;PO;20043-01-01-1215-01;9618;01-01-1215-01;2008/04/04 00:00:00.000;USD;1285;0;1285;0
01;GL;01;SO;50175-1-01-01-1260-01;9639;01-01-1260-01;2008/06/12 00:00:00.000;USD;6.38;0;6.38;0
01;GL;01;SO;50175-1-01-01-1210-01;9638;01-01-1210-01;2008/06/12 00:00:00.000;USD;0;6.38;0;6.38
01;GL;01;SH;60021-01-01-5000-01;9641;01-01-5000-01;2008/06/12 00:00:00.000;USD;6.38;0;6.38;0
01;GL;01;SH;60021-01-01-1260-01;9640;01-01-1260-01;2008/06/12 00:00:00.000;USD;0;6.38;0;6.38
01;GL;01;IN;60055-01-01-1100-01;9643;01-01-1100-01;2008/06/12 00:00:00.000;USD;42.75;0;42.75;0
01;GL;01;IN;60055-01-01-4000-01;9642;01-01-4000-01;2008/06/12 00:00:00.000;USD;0;42.75;0;42.75
01;GL;01;CR;I-60055-01-01-1100-01;9644;01-01-1100-01;2008/06/12 00:00:00.000;USD;0;42.75;0;42.75
01;GL;01;IN;60056-01-01-1100-01;9648;01-01-1100-01;2008/06/12 00:00:00.000;USD;10500;0;10500;0
01;GL;01;IN;60056-01-01-2360-01;9647;01-01-2360-01;2008/06/12 00:00:00.000;USD;0;500;0;500
01;GL;01;IN;60056-01-01-4000-01;9646;01-01-4000-01;2008/06/12 00:00:00.000;USD;0;10000;0;10000
01;GL;01;CR;C-12311-01-01-1000-01;9650;01-01-1000-01;2008/06/12 00:00:00.000;USD;10500;0;10500;0
01;GL;01;CR;I-60056-01-01-1100-01;9649;01-01-1100-01;2008/06/12 00:00:00.000;USD;0;10500;0;10500
01;GL;01;PO;20044-01-01-2460-01;9651;01-01-2460-01;2008/06/12 00:00:00.000;USD;0;11;0;11
01;GL;01;PO;20044-01-01-1215-01;9652;01-01-1215-01;2008/06/12 00:00:00.000;USD;11;0;11;0
01;GL;01;VO;30046-01-01-1460-01;9654;01-01-1460-01;2008/06/12 00:00:00.000;USD;63.5;0;63.5;0
01;GL;01;VO;30046-01-01-2000-01;9655;01-01-2000-01;2008/06/12 00:00:00.000;USD;0;74.5;0;74.5
01;GL;01;VO;30046-01-01-2460-01;9653;01-01-2460-01;2008/06/12 00:00:00.000;USD;11;0;11;0
01;GL;01;CR;Unapplied from C-123111-01-01-4800-01;9659;01-01-4800-01;2008/06/12 00:00:00.000;USD;0;1980;0;1980
01;GL;01;CD;20015-01-01-2210-01;9656;01-01-2210-01;2008/06/12 00:00:00.000;USD;0;1980;0;1980
01;GL;01;CD;20015-01-01-4800-01;9657;01-01-4800-01;2008/06/12 00:00:00.000;USD;1980;0;1980;0
01;GL;01;Unspecified;Post Cost-01-01-1450-01;9660;01-01-1450-01;2008/06/12 00:00:00.000;USD;0;370.5;0;370.5
01;GL;01;Unspecified;Post Cost-01-01-1220-01;9661;01-01-1220-01;2008/06/12 00:00:00.000;USD;370.5;0;370.5;0
01;GL;01;Unspecified;Post Cost-01-01-1450-01;9662;01-01-1450-01;2008/06/12 00:00:00.000;USD;0;8.65;0;8.65
01;GL;01;Unspecified;Post Cost-01-01-1210-01;9663;01-01-1210-01;2008/06/12 00:00:00.000;USD;8.65;0;8.65;0
01;GL;01;Unspecified;Post Cost-01-01-1450-01;9664;01-01-1450-01;2008/06/12 00:00:00.000;USD;0;90;0;90
01;GL;01;SH;60022-01-01-5000-01;9829;01-01-5000-01;2008/06/12 00:00:00.000;USD;23.69;0;23.69;0
01;GL;01;ST;Ship Order-01-01-1000-01;9493;01-01-1000-01;2008/02/15 00:00:00.000;USD;87250;0;87250;0
01;GL;01;CK;3037-01-01-1000-01;9380;01-01-1000-01;2008/03/04 00:00:00.000;USD;0;269.5;0;269.5
01;GL;01;CR;C-123111-01-01-1000-01;9486;01-01-1000-01;2008/03/04 00:00:00.000;USD;1337.17;0;1337.17;0
01;GL;01;CR;C-12312311-01-01-1000-01;9578;01-01-1000-01;2008/03/05 00:00:00.000;USD;997.5;0;997.5;0
01;GL;01;ST;Ship Order-01-01-5000-01;9954;01-01-5000-01;2008/03/15 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1000-01;9955;01-01-1000-01;2008/03/15 00:00:00.000;USD;77250;0;77250;0
01;GL;01;CK;3039-01-01-1000-01;9637;01-01-1000-01;2008/04/04 00:00:00.000;USD;0;1087.8;0;1087.8
01;GL;01;ST;Ship Order-01-01-5000-01;9958;01-01-5000-01;2008/04/15 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1000-01;9959;01-01-1000-01;2008/04/15 00:00:00.000;USD;77250;0;77250;0
01;GL;01;ST;Ship Order-01-01-1210-01;9957;01-01-1210-01;2008/04/15 00:00:00.000;USD;0;45250;0;45250
01;GL;01;ST;Ship Order-01-01-4000-01;9960;01-01-4000-01;2008/04/15 00:00:00.000;USD;0;77250;0;77250
01;GL;01;ST;Ship Order-01-01-5000-01;9962;01-01-5000-01;2008/05/15 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1000-01;9963;01-01-1000-01;2008/05/15 00:00:00.000;USD;77250;0;77250;0
01;GL;01;ST;Ship Order-01-01-1210-01;9961;01-01-1210-01;2008/05/15 00:00:00.000;USD;0;45250;0;45250
01;GL;01;ST;Ship Order-01-01-4000-01;9964;01-01-4000-01;2008/05/15 00:00:00.000;USD;0;77250;0;77250
01;GL;01;VO;30051-01-01-2000-01;9933;01-01-2000-01;2008/06/18 00:00:00.000;USD;0;50;0;50
01;GL;01;VO;30051-01-01-2460-01;9932;01-01-2460-01;2008/06/18 00:00:00.000;USD;50;0;50;0
01;GL;01;CK;3040-01-01-1000-01;9937;01-01-1000-01;2008/06/18 00:00:00.000;USD;0;49;0;49
01;GL;01;CK;3040-01-01-2000-01;9936;01-01-2000-01;2008/06/18 00:00:00.000;USD;49;0;49;0
01;GL;01;DS;30051-01-01-4900-01;9935;01-01-4900-01;2008/06/18 00:00:00.000;USD;0;1;0;1
01;GL;01;DS;30051-01-01-2000-01;9934;01-01-2000-01;2008/06/18 00:00:00.000;USD;1;0;1;0
01;GL;01;PO;20055-01-01-2460-01;10245;01-01-2460-01;2008/08/01 00:00:00.000;USD;0;8558.48;0;8558.48
01;GL;01;PO;20055-01-01-1210-01;10246;01-01-1210-01;2008/08/01 00:00:00.000;USD;8558.48;0;8558.48;0
01;GL;01;VO;30057-01-01-1460-01;10249;01-01-1460-01;2008/08/01 00:00:00.000;USD;24771.52;0;24771.52;0
01;GL;01;VO;30057-01-01-2000-01;10252;01-01-2000-01;2008/08/01 00:00:00.000;USD;0;33500;0;33500
01;GL;01;VO;30057-01-01-2460-01;10250;01-01-2460-01;2008/08/01 00:00:00.000;USD;8558.48;0;8558.48;0
01;GL;01;VO;30057-01-01-6070-01;10251;01-01-6070-01;2008/08/01 00:00:00.000;USD;170;0;170;0
01;GL;01;PO;20055-01-01-2460-01;10247;01-01-2460-01;2008/09/08 00:00:00.000;USD;0;8561.05;0;8561.05
01;GL;01;PO;20055-01-01-1210-01;10248;01-01-1210-01;2008/09/08 00:00:00.000;USD;8561.05;0;8561.05;0
01;GL;01;CK;3046-01-01-2000-01;10253;01-01-2000-01;2008/09/08 00:00:00.000;USD;33500;0;33500;0
01;GL;01;SO;50183-3-01-01-1260-01;10264;01-01-1260-01;2008/09/08 00:00:00.000;USD;7703.4;0;7703.4;0
01;GL;01;SO;50183-3-01-01-1210-01;10263;01-01-1210-01;2008/09/08 00:00:00.000;USD;0;7703.4;0;7703.4
01;GL;01;SO;50183-3-01-01-1260-01;10265;01-01-1260-01;2008/09/08 00:00:00.000;USD;0;7703.4;0;7703.4
01;GL;01;SO;50183-3-01-01-1210-01;10266;01-01-1210-01;2008/09/08 00:00:00.000;USD;7703.4;0;7703.4;0
01;GL;01;PO;20055-01-01-2460-01;10243;01-01-2460-01;2008/07/01 00:00:00.000;USD;0;8558.48;0;8558.48
01;GL;01;PO;20055-01-01-1210-01;10244;01-01-1210-01;2008/07/01 00:00:00.000;USD;8558.48;0;8558.48;0
01;GL;01;SO;50183-3-01-01-1260-01;10268;01-01-1260-01;2008/07/15 00:00:00.000;USD;7703.4;0;7703.4;0
01;GL;01;SO;50183-3-01-01-1210-01;10267;01-01-1210-01;2008/07/15 00:00:00.000;USD;0;7703.4;0;7703.4
01;GL;01;SO;50183-2-01-01-1260-01;10279;01-01-1260-01;2008/08/09 00:00:00.000;USD;10271.2;0;10271.2;0
01;GL;01;SO;50183-2-01-01-1210-01;10278;01-01-1210-01;2008/08/09 00:00:00.000;USD;0;10271.2;0;10271.2
01;GL;01;ST;Ship Order-01-01-5000-01;10301;01-01-5000-01;2008/08/15 00:00:00.000;USD;45250;0;45250;0
01;GL;01;ST;Ship Order-01-01-1210-01;10300;01-01-1210-01;2008/08/15 00:00:00.000;USD;0;45250;0;45250
01;GL;01;ST;Ship Order-01-01-4000-01;10303;01-01-4000-01;2008/08/15 00:00:00.000;USD;0;77250;0;77250
01;GL;01;JE;COR-01-01-01-2460-01;10309;01-01-2460-01;2008/08/08 00:00:00.000;USD;1100;0;1100;0
01;GL;01;JE;COR-01-01-01-2460-01;10311;01-01-2460-01;2008/08/08 00:00:00.000;USD;0;1100;0;1100
01;GL;01;SH;60031-01-01-5000-01;10270;01-01-5000-01;2008/07/15 00:00:00.000;USD;7703.4;0;7703.4;0
01;GL;01;SH;60031-01-01-1260-01;10269;01-01-1260-01;2008/07/15 00:00:00.000;USD;0;7703.4;0;7703.4
01;GL;01;IN;60065-01-01-1100-01;10273;01-01-1100-01;2008/07/15 00:00:00.000;USD;47250;0;47250;0
01;GL;01;IN;60065-01-01-2360-01;10272;01-01-2360-01;2008/07/15 00:00:00.000;USD;0;2250;0;2250
01;GL;01;IN;60065-01-01-4000-01;10271;01-01-4000-01;2008/07/15 00:00:00.000;USD;0;45000;0;45000
01;GL;01;VO;30058-01-01-1460-01;10256;01-01-1460-01;2008/09/08 00:00:00.000;USD;49550.47;0;49550.47;0
01;GL;01;VO;30058-01-01-2000-01;10258;01-01-2000-01;2008/09/08 00:00:00.000;USD;0;67000;0;67000
01;GL;01;VO;30058-01-01-2460-01;10255;01-01-2460-01;2008/09/08 00:00:00.000;USD;17119.53;0;17119.53;0
01;GL;01;VO;30058-01-01-6070-01;10257;01-01-6070-01;2008/09/08 00:00:00.000;USD;330;0;330;0
01;GL;01;CK;3047-01-01-2000-01;10261;01-01-2000-01;2008/09/08 00:00:00.000;USD;65660;0;65660;0
01;GL;01;DS;30058-01-01-4900-01;10260;01-01-4900-01;2008/09/08 00:00:00.000;USD;0;1340;0;1340
01;GL;01;DS;30058-01-01-2000-01;10259;01-01-2000-01;2008/09/08 00:00:00.000;USD;1340;0;1340;0
01;GL;01;SO;50183-2-01-01-1260-01;10275;01-01-1260-01;2008/09/08 00:00:00.000;USD;10271.2;0;10271.2;0
01;GL;01;SH;60032-01-01-5000-01;10281;01-01-5000-01;2008/09/08 00:00:00.000;USD;10271.2;0;10271.2;0
01;GL;01;CR;V-199-1-01-01-4800-01;10379;01-01-4800-01;2008/10/02 00:00:00.000;USD;0;1000;0;1000
01;GL;01;CR;Unapplied from V--01-01-4800-01;10383;01-01-4800-01;2008/10/02 00:00:00.000;USD;0;1000;0;1000
01;GL;01;CR;V--01-01-4800-01;10384;01-01-4800-01;2008/10/02 00:00:00.000;USD;1000;0;1000;0
01;GL;01;CD;20016-01-01-2210-01;10381;01-01-2210-01;2008/10/02 00:00:00.000;USD;0;1000;0;1000
01;GL;01;CD;20016-01-01-4800-01;10382;01-01-4800-01;2008/10/02 00:00:00.000;USD;1000;0;1000;0
01;GL;01;PO;20058-01-01-2460-01;10385;01-01-2460-01;2008/10/02 00:00:00.000;USD;0;40;0;40
01;GL;01;PO;20058-01-01-1215-01;10386;01-01-1215-01;2008/10/02 00:00:00.000;USD;40;0;40;0
01;GL;01;WO;10058-1-01-01-1250-01;10388;01-01-1250-01;2008/10/02 00:00:00.000;USD;55;0;55;0
01;GL;01;WO;10058-1-01-01-1215-01;10387;01-01-1215-01;2008/10/02 00:00:00.000;USD;0;55;0;55
01;GL;01;WO;10058-1-01-01-1250-01;10390;01-01-1250-01;2008/10/02 00:00:00.000;USD;40;0;40;0
01;GL;01;WO;10058-1-01-01-1215-01;10389;01-01-1215-01;2008/10/02 00:00:00.000;USD;0;40;0;40
01;GL;01;WO;10058-1-01-01-1250-01;10392;01-01-1250-01;2008/10/02 00:00:00.000;USD;1.1;0;1.1;0
01;GL;01;WO;10058-1-01-01-2320-01;10391;01-01-2320-01;2008/10/02 00:00:00.000;USD;0;1.1;0;1.1
01;GL;01;WO;10058-1-01-01-1250-01;10394;01-01-1250-01;2008/10/02 00:00:00.000;USD;22;0;22;0
01;GL;01;WO;10058-1-01-01-2320-01;10393;01-01-2320-01;2008/10/02 00:00:00.000;USD;0;22;0;22
01;GL;01;WO;10058-1-01-01-1250-01;10395;01-01-1250-01;2008/10/02 00:00:00.000;USD;0;164.2;0;164.2
