COMPANY_NK;LEDGER;PROFIT_CENTER_NK;ACCOUNT_NK;PERIOD_START_DATE_NK;PERIOD_END_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;BALANCE;DEBIT_LOCAL;CREDIT_LOCAL;BALANCE_LOCAL
01;GL;01;01-01-1220-01;2008/12/01;2008/12/31;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/01/01;2009/01/31;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/02/01;2009/02/28;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/03/01;2009/03/31;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/04/01;2009/04/30;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/05/01;2009/05/31;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/06/01;2009/06/30;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/07/01;2009/07/31;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/11/01;2009/11/30;USD;0;0;-3947.25;0;0;-3947.25
01;GL;01;01-01-1220-01;2009/12/01;2009/12/31;USD;0;0;-3947.25;0;0;-3947.25
01;GL;01;01-01-1220-01;2010/03/01;2010/03/31;USD;12.56;0;-3959.81;12.56;0;-3959.81
01;GL;01;01-01-1220-01;2010/04/01;2010/04/30;USD;0;0;-3959.81;0;0;-3959.81
01;GL;01;01-01-1220-01;2010/06/01;2010/06/30;USD;0;0;-3959.81;0;0;-3959.81
01;GL;01;01-01-2000-01;2007/03/01;2007/03/31;USD;0;0;262.95;0;0;262.95
01;GL;01;01-01-2000-01;2007/04/01;2007/04/30;USD;0;0;262.95;0;0;262.95
01;GL;01;01-01-2000-01;2007/05/01;2007/05/31;USD;4307.03;4307.63;263.55;4307.03;4307.63;263.55
01;GL;01;01-01-4060-01;2008/04/01;2008/04/30;USD;0;396;455;0;396;455
01;GL;01;01-01-4060-01;2008/05/01;2008/05/31;USD;0;0;455;0;0;455
01;GL;01;01-01-4060-01;2009/01/01;2009/01/31;USD;0;735;735;0;735;735
01;GL;01;01-01-4060-01;2009/02/01;2009/02/28;USD;0;0;735;0;0;735
01;GL;01;01-01-4060-01;2009/03/01;2009/03/31;USD;0;0;735;0;0;735
01;GL;01;01-01-4900-01;2007/05/01;2007/05/31;USD;0;0;181;0;0;181
01;GL;01;01-01-4000-01;2009/11/01;2009/11/30;USD;0;77250;825005.09;0;77250;825005.09
01;GL;01;01-01-4000-01;2009/12/01;2009/12/31;USD;0;92500;917505.09;0;92500;917505.09
01;GL;01;01-01-8910-01;2006/10/01;2006/10/31;USD;4426.81;4162.98;-169.83;4426.81;4162.98;-169.83
01;GL;01;01-01-1100-01;2007/01/01;2007/01/31;USD;1236.56;2068.06;-1236.56;1236.56;2068.06;-1236.56
01;GL;01;01-01-1100-01;2007/02/01;2007/02/28;USD;2094.54;3331.09;-0.01;2094.54;3331.09;-0.01
01;GL;01;01-01-1100-01;2007/03/01;2007/03/31;USD;0;0;-0.01;0;0;-0.01
01;GL;01;01-01-1210-01;2006/10/01;2006/10/31;USD;246586.93;35815.79;-270437.61;246586.93;35815.79;-270437.61
01;GL;01;01-01-5000-01;2008/01/01;2008/01/31;USD;45250;0;-45250;45250;0;-45250
01;GL;01;01-01-5000-01;2008/02/01;2008/02/29;USD;45250;0;-90500;45250;0;-90500
01;GL;01;01-01-5000-01;2008/03/01;2008/03/31;USD;46575.51;0;-137075.51;46575.51;0;-137075.51
01;GL;01;01-01-5000-01;2008/04/01;2008/04/30;USD;51631.8;3960;-184747.31;51631.8;3960;-184747.31
01;GL;01;01-01-5000-01;2008/05/01;2008/05/31;USD;45250;0;-229997.31;45250;0;-229997.31
01;GL;01;01-01-8980-01;2009/11/01;2009/11/30;USD;0;0;-500;0;0;-500
01;GL;01;01-01-1010-01;2006/12/01;2006/12/31;USD;0;128.5;-24871.5;0;128.5;-24871.5
01;GL;01;01-01-1010-01;2007/01/01;2007/01/31;USD;0;0;-24871.5;0;0;-24871.5
01;GL;01;01-01-1010-01;2007/02/01;2007/02/28;USD;0;128.5;-24743;0;128.5;-24743
01;GL;01;01-01-1010-01;2007/03/01;2007/03/31;USD;0;0;-24743;0;0;-24743
01;GL;01;01-01-1010-01;2007/04/01;2007/04/30;USD;0;0;-24743;0;0;-24743
01;GL;01;01-01-1010-01;2007/05/01;2007/05/31;USD;0;30.53;-24712.47;0;30.53;-24712.47
01;GL;01;01-01-1010-01;2007/06/01;2007/06/30;USD;0;0;-24712.47;0;0;-24712.47
01;GL;01;01-01-1010-01;2008/02/01;2008/02/29;USD;0;0;-23095.22;0;0;-23095.22
01;GL;01;01-01-1010-01;2010/05/01;2010/05/31;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2010/06/01;2010/06/30;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2010/07/01;2010/07/31;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2010/10/01;2010/10/31;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2010/11/01;2010/11/30;USD;0;43.32;-4696.37;0;43.32;-4696.37
01;GL;01;01-01-1010-01;2010/12/01;2010/12/31;USD;0;0;-4696.37;0;0;-4696.37
01;GL;01;01-01-1020-01;2006/12/01;2006/12/31;USD;0;0;-25000;0;0;-25000
01;GL;01;01-01-1020-01;2007/01/01;2007/01/31;USD;0;0;-25000;0;0;-25000
01;GL;01;01-01-1020-01;2007/02/01;2007/02/28;USD;1052.03;0;-26052.03;1052.03;0;-26052.03
01;GL;01;01-01-1020-01;2007/03/01;2007/03/31;USD;0;0;-26052.03;0;0;-26052.03
01;GL;01;01-01-1020-01;2007/04/01;2007/04/30;USD;0;0;-26052.03;0;0;-26052.03
01;GL;01;01-01-1020-01;2007/05/01;2007/05/31;USD;27825.18;0;-53877.21;27825.18;0;-53877.21
01;GL;01;01-01-1020-01;2007/06/01;2007/06/30;USD;0;0;-53877.21;0;0;-53877.21
01;GL;01;01-01-2460-01;2010/05/01;2010/05/31;USD;50000;50000;-870;50000;50000;-870
01;GL;01;01-01-2460-01;2010/06/01;2010/06/30;USD;59200;59200;-870;59200;59200;-870
01;GL;01;01-01-1020-01;2006/10/01;2006/10/31;USD;25000;0;-25000;25000;0;-25000
01;GL;01;01-01-1020-01;2008/09/01;2008/09/30;USD;0;0;-226735.14;0;0;-226735.14
01;GL;01;01-01-1020-01;2008/10/01;2008/10/31;USD;44376.64;0;-271111.78;44376.64;0;-271111.78
01;GL;01;01-01-1020-01;2009/03/01;2009/03/31;USD;0;0;-517460.4;0;0;-517460.4
01;GL;01;01-01-1020-01;2009/04/01;2009/04/30;USD;0;0;-517460.4;0;0;-517460.4
01;GL;01;01-01-2700-01;2008/02/01;2008/02/29;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2008/03/01;2008/03/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-1020-01;2006/11/01;2006/11/30;USD;0;0;-25000;0;0;-25000
01;GL;01;01-01-2365-01;2007/05/01;2007/05/31;USD;25;211.44;186.44;25;211.44;186.44
01;GL;01;01-01-2365-01;2007/06/01;2007/06/30;USD;100;0;86.44;100;0;86.44
01;GL;01;01-01-2365-01;2007/12/01;2007/12/31;USD;0;2195.37;2281.81;0;2195.37;2281.81
01;GL;01;01-01-2365-01;2008/01/01;2008/01/31;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2008/02/01;2008/02/29;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2008/03/01;2008/03/31;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2008/04/01;2008/04/30;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2008/05/01;2008/05/31;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2009/09/01;2009/09/30;USD;0;7.78;7.78;0;7.78;7.78
01;GL;01;01-01-2365-01;2009/10/01;2009/10/31;USD;0;42.86;50.64;0;42.86;50.64
01;GL;01;01-01-2365-01;2009/11/01;2009/11/30;USD;0;0;50.64;0;0;50.64
01;GL;01;01-01-2365-01;2009/12/01;2009/12/31;USD;0;0;50.64;0;0;50.64
01;GL;01;01-01-2365-01;2010/01/01;2010/01/31;USD;0;2.14;52.78;0;2.14;52.78
01;GL;01;01-01-8995-01;2009/12/01;2009/12/31;USD;0;0;-0.01;0;0;-0.01
01;GL;01;01-01-2360-01;2009/01/01;2009/01/31;USD;0;4.46;4.46;0;4.46;4.46
01;GL;01;01-01-2360-01;2009/02/01;2009/02/28;USD;0;0;4.46;0;0;4.46
01;GL;01;01-01-2360-01;2009/05/01;2009/05/31;USD;0;0;4.46;0;0;4.46
01;GL;01;01-01-2470-01;2007/01/01;2007/01/31;USD;0;0;624.22;0;0;624.22
01;GL;01;01-01-2470-01;2007/02/01;2007/02/28;USD;0;0;624.22;0;0;624.22
01;GL;01;01-01-5720-01;2008/03/01;2008/03/31;USD;49.14;49.14;0;49.14;49.14;0
01;GL;02;01-02-1050-01;2009/09/01;2009/09/30;USD;1697.67;1697.67;0;1697.67;1697.67;0
01;GL;02;01-02-1050-01;2009/10/01;2009/10/31;USD;582.46;582.46;0;582.46;582.46;0
01;GL;01;01-01-1000-01;2009/11/01;2009/11/30;USD;77250;50000;-3340396.65;77250;50000;-3340396.65
01;GL;01;01-01-1000-01;2009/12/01;2009/12/31;USD;117900;15541.58;-3442755.07;117900;15541.58;-3442755.07
01;GL;01;01-01-1010-01;2009/05/01;2009/05/31;USD;0;2799.98;-42411.49;0;2799.98;-42411.49
01;GL;01;01-01-1010-01;2009/06/01;2009/06/30;USD;0;34299.79;-8111.7;0;34299.79;-8111.7
01;GL;01;01-01-1010-01;2009/09/01;2009/09/30;USD;0;1500.1;-6611.6;0;1500.1;-6611.6
01;GL;01;01-01-1010-01;2009/10/01;2009/10/31;USD;0;1871.91;-4739.69;0;1871.91;-4739.69
01;GL;01;01-01-1010-01;2009/11/01;2009/11/30;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2009/12/01;2009/12/31;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2010/01/01;2010/01/31;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1010-01;2010/02/01;2010/02/28;USD;0;0;-4739.69;0;0;-4739.69
01;GL;01;01-01-1100-01;2010/10/01;2010/10/31;USD;0;0;-98999.99;0;0;-98999.99
01;GL;01;01-01-1100-01;2010/11/01;2010/11/30;USD;199933.06;11383.06;-287549.99;199933.06;11383.06;-287549.99
01;GL;01;01-01-1100-01;2010/12/01;2010/12/31;USD;64770.05;163800;-188520.04;64770.05;163800;-188520.04
01;GL;01;01-01-3030-01;2010/02/01;2010/02/28;USD;0;0;2943883.17;0;0;2943883.17
01;GL;01;01-01-1100-01;2010/08/01;2010/08/31;USD;148500;52937.5;-445500;148500;52937.5;-445500
01;GL;01;01-01-1100-01;2010/09/01;2010/09/30;USD;237305.78;583805.79;-98999.99;237305.78;583805.79;-98999.99
01;GL;01;01-01-2365-01;2007/08/01;2007/08/31;USD;0;0;86.44;0;0;86.44
01;GL;01;01-01-2365-01;2007/09/01;2007/09/30;USD;0;0;86.44;0;0;86.44
01;GL;01;01-01-2365-01;2007/10/01;2007/10/31;USD;0;0;86.44;0;0;86.44
01;GL;01;01-01-6020-01;2010/11/01;2010/11/30;USD;0;0;-100;0;0;-100
01;GL;01;01-01-1250-01;2007/05/01;2007/05/31;USD;11613.99;11613.99;-0.01;11613.99;11613.99;-0.01
01;GL;01;01-01-2320-01;2007/05/01;2007/05/31;USD;0;684.68;1211.29;0;684.68;1211.29
01;GL;01;01-01-1210-01;2007/05/01;2007/05/31;USD;16440.01;16321.25;-171926.22;16440.01;16321.25;-171926.22
01;GL;01;01-01-1250-01;2008/03/01;2008/03/31;USD;1684.27;1686.5;-71.25;1684.27;1686.5;-71.25
01;GL;01;01-01-2320-01;2008/03/01;2008/03/31;USD;0;114.17;2748.62;0;114.17;2748.62
01;GL;01;01-01-1215-01;2008/03/01;2008/03/31;USD;518.8;1502.99;-24115.81;518.8;1502.99;-24115.81
01;GL;01;01-01-1210-01;2007/12/01;2007/12/31;USD;91411.92;71606.01;-19203.23;91411.92;71606.01;-19203.23
01;GL;01;01-01-4050-01;2007/05/01;2007/05/31;USD;0;350.87;910.33;0;350.87;910.33
01;GL;01;01-01-1010-01;2009/07/01;2009/07/31;USD;0;0;-8111.7;0;0;-8111.7
01;GL;01;01-01-1010-01;2009/08/01;2009/08/31;USD;0;0;-8111.7;0;0;-8111.7
01;GL;01;01-01-1220-01;2010/05/01;2010/05/31;USD;0;0;-3959.81;0;0;-3959.81
01;GL;01;01-01-2320-01;2008/06/01;2008/06/30;USD;0;1483.57;4543.27;0;1483.57;4543.27
01;GL;01;01-01-4060-01;2008/06/01;2008/06/30;USD;0;339;794;0;339;794
01;GL;01;01-01-1450-01;2008/06/01;2008/06/30;USD;17399.21;15121.11;-29.18;17399.21;15121.11;-29.18
01;GL;01;01-01-1210-01;2008/06/01;2008/06/30;USD;21641.29;20843.71;-143865.49;21641.29;20843.71;-143865.49
01;GL;01;01-01-1250-01;2008/06/01;2008/06/30;USD;47704.66;47684.91;-91;47704.66;47684.91;-91
01;GL;01;01-01-1215-01;2008/06/01;2008/06/30;USD;52822.14;42834.71;-31002.49;52822.14;42834.71;-31002.49
01;GL;01;01-01-1215-01;2008/10/01;2008/10/31;USD;204.2;1165.18;-29377.53;204.2;1165.18;-29377.53
01;GL;01;01-01-1000-01;2006/02/01;2006/02/28;USD;3034.5;0;-1023441.4;3034.5;0;-1023441.4
01;GL;01;01-01-1250-01;2008/12/01;2008/12/31;USD;459.47;550.47;0;459.47;550.47;0
01;GL;01;01-01-5000-01;2006/02/01;2006/02/28;USD;1246.18;0;-3872.99;1246.18;0;-3872.99
01;GL;01;01-01-2320-01;2006/02/01;2006/02/28;USD;0;45.98;45.98;0;45.98;45.98
01;GL;01;01-01-1100-01;2006/02/01;2006/02/28;USD;1034.5;1034.5;0;1034.5;1034.5;0
01;GL;01;01-01-1260-01;2006/02/01;2006/02/28;USD;246.18;246.18;0;246.18;246.18;0
01;GL;01;01-01-1450-01;2010/11/01;2010/11/30;USD;0;22.5;45336.48;0;22.5;45336.48
01;GL;01;01-01-1450-01;2010/12/01;2010/12/31;USD;0;0;45336.48;0;0;45336.48
01;GL;01;01-01-1460-01;2006/02/01;2006/02/28;USD;0;0;22;0;0;22
01;GL;01;01-01-2360-01;2006/02/01;2006/02/28;USD;0;47.5;598.54;0;47.5;598.54
01;GL;01;01-01-8930-01;2006/02/01;2006/02/28;USD;0;0;-5;0;0;-5
01;GL;01;01-01-1250-01;2009/10/01;2009/10/31;USD;29493.58;30363.57;869.99;29493.58;30363.57;869.99
01;GL;01;01-01-1460-01;2009/02/01;2009/02/28;USD;0;0;-1826.58;0;0;-1826.58
01;GL;01;01-01-1460-01;2009/03/01;2009/03/31;USD;0;1826.58;0;0;1826.58;0
01;GL;01;01-01-1215-01;2009/10/01;2009/10/31;USD;16370.84;22246.01;-42748.53;16370.84;22246.01;-42748.53
01;GL;01;01-01-1210-01;2009/10/01;2009/10/31;USD;20556.23;21635;-278514.37;20556.23;21635;-278514.37
01;GL;01;01-01-8930-01;2006/03/01;2006/03/31;USD;0;0;-5;0;0;-5
01;GL;01;01-01-2320-01;2006/10/01;2006/10/31;USD;0;45.43;172.3;0;45.43;172.3
01;GL;01;01-01-1215-01;2009/09/01;2009/09/30;USD;6930.2;16174.87;-48623.7;6930.2;16174.87;-48623.7
01;GL;01;01-01-1250-01;2009/09/01;2009/09/30;USD;20472.37;20472.37;0;20472.37;20472.37;0
01;GL;01;01-01-6000-01;2006/02/01;2006/02/28;USD;0;0;-1010;0;0;-1010
01;GL;01;01-01-1260-01;2008/06/01;2008/06/30;USD;12737.07;12737.07;-2000;12737.07;12737.07;-2000
01;GL;01;01-01-1260-01;2008/07/01;2008/07/31;USD;7703.4;7703.4;-2000;7703.4;7703.4;-2000
01;GL;02;01-02-1240-01;2009/09/01;2009/09/30;USD;826.44;82.1;-744.34;826.44;82.1;-744.34
01;GL;01;01-01-1260-01;2009/09/01;2009/09/30;USD;16845.38;16832.56;-12.82;16845.38;16832.56;-12.82
01;GL;01;01-01-2000-01;2006/02/01;2006/02/28;USD;0;0;262.95;0;0;262.95
01;GL;01;01-01-2000-01;2008/10/01;2008/10/31;USD;28269.99;28270;0;28269.99;28270;0
01;GL;01;01-01-2000-01;2008/11/01;2008/11/30;USD;0;50000;50000;0;50000;50000
01;GL;01;01-01-1210-01;2009/06/01;2009/06/30;USD;152567.8;47817.8;-269387.79;152567.8;47817.8;-269387.79
01;GL;01;01-01-1210-01;2009/09/01;2009/09/30;USD;67390.17;61934.82;-279593.14;67390.17;61934.82;-279593.14
01;GL;01;01-01-1230-01;2009/09/01;2009/09/30;USD;3214.16;3214.16;0;3214.16;3214.16;0
01;GL;01;01-01-8910-01;2007/12/01;2007/12/31;USD;0;63.82;4148;0;63.82;4148
01;GL;01;01-01-8910-01;2008/01/01;2008/01/31;USD;0;243.2;243.2;0;243.2;243.2
01;GL;01;01-01-8920-01;2008/07/01;2008/07/31;USD;0;0;-80.95;0;0;-80.95
01;GL;01;01-01-8920-01;2008/08/01;2008/08/31;USD;0;0;-80.95;0;0;-80.95
01;GL;01;01-01-8920-01;2008/09/01;2008/09/30;USD;736.1;0;-817.05;736.1;0;-817.05
01;GL;01;01-01-8920-01;2008/10/01;2008/10/31;USD;0;0;-817.05;0;0;-817.05
01;GL;01;01-01-8920-01;2008/11/01;2008/11/30;USD;0;0;-817.05;0;0;-817.05
01;GL;01;01-01-8920-01;2008/12/01;2008/12/31;USD;73.89;0;-890.94;73.89;0;-890.94
01;GL;01;01-01-8920-01;2009/09/01;2009/09/30;USD;26.2;0;-26.2;26.2;0;-26.2
01;GL;01;01-01-8920-01;2009/10/01;2009/10/31;USD;0;0;-26.2;0;0;-26.2
01;GL;01;01-01-3010-01;2009/11/01;2009/11/30;USD;0;0;1419999.99;0;0;1419999.99
01;GL;01;01-01-3010-01;2009/12/01;2009/12/31;USD;0;0;1419999.99;0;0;1419999.99
01;GL;01;01-01-2700-01;2007/11/01;2007/11/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/12/01;2007/12/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2008/01/01;2008/01/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2008/04/01;2008/04/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2008/05/01;2008/05/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2008/06/01;2008/06/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-8920-01;2005/12/01;2005/12/31;USD;5;0;-5;5;0;-5
01;GL;01;01-01-8980-01;2009/09/01;2009/09/30;USD;500;0;-500;500;0;-500
01;GL;01;01-01-8980-01;2009/10/01;2009/10/31;USD;0;0;-500;0;0;-500
01;GL;01;01-01-8980-01;2009/12/01;2009/12/31;USD;0;0;-500;0;0;-500
01;GL;01;01-01-1000-01;2005/11/01;2005/11/30;USD;2500;500;-18000;2500;500;-18000
01;GL;01;01-01-1000-01;2008/04/01;2008/04/30;USD;77250;1087.8;-2923455.42;77250;1087.8;-2923455.42
01;GL;01;01-01-1000-01;2008/05/01;2008/05/31;USD;77250;0;-3000705.42;77250;0;-3000705.42
01;GL;01;01-01-1000-01;2008/06/01;2008/06/30;USD;18401.57;14479.3;-3004627.69;18401.57;14479.3;-3004627.69
01;GL;01;01-01-1000-01;2008/07/01;2008/07/31;USD;47250;0;-3051877.69;47250;0;-3051877.69
01;GL;01;01-01-1000-01;2009/03/01;2009/03/31;USD;77250;0;-3149479.35;77250;0;-3149479.35
01;GL;01;01-01-1000-01;2009/04/01;2009/04/30;USD;81250;50000;-3180729.35;81250;50000;-3180729.35
01;GL;01;01-01-1000-01;2009/05/01;2009/05/31;USD;91000;150000;-3121729.35;91000;150000;-3121729.35
01;GL;01;01-01-1000-01;2009/10/01;2009/10/31;USD;58519.96;6372;-3313146.65;58519.96;6372;-3313146.65
01;GL;01;01-01-1000-01;2010/01/01;2010/01/31;USD;77374.12;50222.5;-3469906.69;77374.12;50222.5;-3469906.69
01;GL;01;01-01-1000-01;2010/02/01;2010/02/28;USD;77250;50000;-3497156.69;77250;50000;-3497156.69
01;GL;01;01-01-1000-01;2010/03/01;2010/03/31;USD;61827.25;23335.82;-3535648.12;61827.25;23335.82;-3535648.12
01;GL;01;01-01-1000-01;2010/04/01;2010/04/30;USD;77250;72000;-3540898.12;77250;72000;-3540898.12
01;GL;01;01-01-1000-01;2010/05/01;2010/05/31;USD;80000;50000;-3570898.12;80000;50000;-3570898.12
01;GL;01;01-01-1000-01;2010/06/01;2010/06/30;USD;0;48578;-3522320.12;0;48578;-3522320.12
01;GL;01;01-01-1000-01;2010/07/01;2010/07/31;USD;148500;0;-3670820.12;148500;0;-3670820.12
01;GL;01;01-01-1000-01;2010/12/01;2010/12/31;USD;99000;0;-3950012.24;99000;0;-3950012.24
01;GL;01;01-01-3030-01;2006/06/01;2006/06/30;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-2440-01;2005/12/01;2005/12/31;USD;306.64;306.64;0;306.64;306.64;0
01;GL;01;01-01-3030-01;2006/07/01;2006/07/31;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2006/08/01;2006/08/31;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2006/09/01;2006/09/30;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2007/03/01;2007/03/31;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/04/01;2007/04/30;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/05/01;2007/05/31;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/06/01;2007/06/30;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/07/01;2007/07/31;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/08/01;2007/08/31;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/09/01;2007/09/30;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-3030-01;2007/10/01;2007/10/31;USD;0;0;1202787.24;0;0;1202787.24
01;GL;01;01-01-4060-01;2009/04/01;2009/04/30;USD;0;0;735;0;0;735
01;GL;01;01-01-4060-01;2009/05/01;2009/05/31;USD;0;0;735;0;0;735
01;GL;01;01-01-4060-01;2009/06/01;2009/06/30;USD;0;3750;4485;0;3750;4485
01;GL;01;01-01-4060-01;2009/07/01;2009/07/31;USD;0;0;4485;0;0;4485
01;GL;01;01-01-4060-01;2009/08/01;2009/08/31;USD;0;18750;23235;0;18750;23235
01;GL;01;01-01-4060-01;2009/09/01;2009/09/30;USD;0;18760.01;41995.01;0;18760.01;41995.01
01;GL;01;01-01-1000-01;2009/01/01;2009/01/31;USD;101.06;10419.4;-3044979.35;101.06;10419.4;-3044979.35
01;GL;01;01-01-1000-01;2009/02/01;2009/02/28;USD;77250;50000;-3072229.35;77250;50000;-3072229.35
01;GL;01;01-01-1100-01;2009/08/01;2009/08/31;USD;115875;115875;0;115875;115875;0
01;GL;01;01-01-1100-01;2009/09/01;2009/09/30;USD;208740.93;208740.93;0;208740.93;208740.93;0
01;GL;01;01-01-1100-01;2009/10/01;2009/10/31;USD;100247.52;100247.52;0;100247.52;100247.52;0
01;GL;01;01-01-1100-01;2009/12/01;2009/12/31;USD;117900;117900;0;117900;117900;0
01;GL;01;01-01-1260-01;2009/01/01;2009/01/31;USD;7728.52;7728.52;0;7728.52;7728.52;0
01;GL;01;01-01-1260-01;2009/08/01;2009/08/31;USD;25634;25634;0;25634;25634;0
01;GL;01;01-01-1260-01;2009/10/01;2009/10/31;USD;21115.2;21115.2;-12.82;21115.2;21115.2;-12.82
01;GL;01;01-01-1450-01;2006/07/01;2006/07/31;USD;0;11.07;11.07;0;11.07;11.07
01;GL;01;01-01-1250-01;2005/12/01;2005/12/31;USD;1797.75;1798.81;1.06;1797.75;1798.81;1.06
01;GL;01;01-01-5000-01;2005/12/01;2005/12/31;USD;1333.41;0;-6333.41;1333.41;0;-6333.41
01;GL;01;01-01-3010-01;2006/02/01;2006/02/28;USD;0;0;1020000;0;0;1020000
01;GL;01;01-01-2320-01;2005/12/01;2005/12/31;USD;0;151.99;151.99;0;151.99;151.99
01;GL;01;01-01-2360-01;2007/09/01;2007/09/30;USD;0;47.5;1338.54;0;47.5;1338.54
01;GL;01;01-01-2360-01;2007/10/01;2007/10/31;USD;0;0;1338.54;0;0;1338.54
01;GL;01;01-01-2360-01;2007/11/01;2007/11/30;USD;0;0;1338.54;0;0;1338.54
01;GL;01;01-01-2360-01;2007/12/01;2007/12/31;USD;0;0;1338.54;0;0;1338.54
01;GL;01;01-01-2360-01;2008/01/01;2008/01/31;USD;0;0;1338.54;0;0;1338.54
01;GL;01;01-01-2360-01;2008/02/01;2008/02/29;USD;0;0;1338.54;0;0;1338.54
01;GL;01;01-01-2360-01;2008/03/01;2008/03/31;USD;0;108.37;1446.91;0;108.37;1446.91
01;GL;01;01-01-2360-01;2008/04/01;2008/04/30;USD;0;0;1446.91;0;0;1446.91
01;GL;01;01-01-2360-01;2008/05/01;2008/05/31;USD;0;0;1446.91;0;0;1446.91
01;GL;01;01-01-2360-01;2008/07/01;2008/07/31;USD;0;2250;4571.18;0;2250;4571.18
01;GL;01;01-01-2360-01;2008/08/01;2008/08/31;USD;0;0;4571.18;0;0;4571.18
01;GL;01;01-01-2360-01;2008/09/01;2008/09/30;USD;200;4229.55;8600.73;200;4229.55;8600.73
01;GL;01;01-01-2360-01;2008/10/01;2008/10/31;USD;0;195.87;8796.6;0;195.87;8796.6
01;GL;01;01-01-2360-01;2008/11/01;2008/11/30;USD;0;0;8796.6;0;0;8796.6
01;GL;01;01-01-2360-01;2008/12/01;2008/12/31;USD;8796.6;0;0;8796.6;0;0
01;GL;01;01-01-2360-01;2009/06/01;2009/06/30;USD;0;0;4.46;0;0;4.46
01;GL;01;01-01-2360-01;2009/07/01;2009/07/31;USD;0;0;4.46;0;0;4.46
01;GL;01;01-01-2360-01;2009/08/01;2009/08/31;USD;0;4625;4629.46;0;4625;4629.46
01;GL;01;01-01-1250-01;2006/02/01;2006/02/28;USD;332.78;332.78;0;332.78;332.78;0
01;GL;01;01-01-1250-01;2006/07/01;2006/07/31;USD;665.56;665.56;0;665.56;665.56;0
01;GL;01;01-01-1250-01;2006/10/01;2006/10/31;USD;702.78;702.78;0;702.78;702.78;0
01;GL;01;01-01-1250-01;2006/12/01;2006/12/31;USD;702.78;702.78;0;702.78;702.78;0
01;GL;01;01-01-1250-01;2007/04/01;2007/04/30;USD;6381.81;6381.8;-0.01;6381.81;6381.8;-0.01
01;GL;01;01-01-1250-01;2007/11/01;2007/11/30;USD;0;0;-0.01;0;0;-0.01
01;GL;01;01-01-1250-01;2007/12/01;2007/12/31;USD;38792.19;38792.18;-0.02;38792.19;38792.18;-0.02
01;GL;01;01-01-1250-01;2008/01/01;2008/01/31;USD;91;19.77;-71.25;91;19.77;-71.25
01;GL;01;01-01-1250-01;2008/02/01;2008/02/29;USD;2.23;0;-73.48;2.23;0;-73.48
